5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4.998354862,5.82484216,7.040218583,7.900487758,9.040540885,10.02137433,11.08602033,11.90918402,13.06636015,13.92932692,14.93463158,16.00333965,17.0623487,17.96086593,18.9897298,20.00797341,20.9201655,22.04137022,23.22230822,23.98843738
4.894688745,5.996007627,7.013294261,8.074889254,8.936313742,10.10250901,10.92857501,11.93235635,13.00043553,14.01837009,15.07721911,15.99097598,16.92744927,17.96640337,19.0946983,20.02963815,20.96998548,21.97365742,23.05493717,23.96575098
5.055413977,5.988061926,7.085702523,8.058803592,8.932738548,10.02648978,11.08889348,11.99886663,13.05729288,13.91344969,14.95219427,15.96138743,17.02997018,18.01699539,19.05277383,20.00534385,21.04463547,21.99092929,23.04555673,24.03748304
4.994365949,5.989053305,7.041255861,7.930033838,8.903711292,10.05917932,11.04607208,12.01322298,13.13243406,14.07411665,15.03618751,15.8838684,16.99161334,17.95952174,19.02591648,20.02602747,20.94376198,22.09822404,22.94232641,23.99977662
5.065460025,5.947439514,6.952909148,7.968615884,9.001660524,10.03370602,10.96689082,12.03392457,13.03351769,13.9072153,15.0240334,15.97907235,17.00748449,17.96836674,19.08018829,19.93002136,20.9556476,22.03401998,23.00409403,23.9951052
5.148794301,6.000099492,6.952721844,8.002570792,8.915884464,10.01818563,11.06642088,12.0154357,13.0001968,14.01756039,14.97615064,15.99854099,17.06097256,18.04592071,18.94312847,20.00780272,21.00419037,22.11351568,23.01244278,23.93745977
5.006652789,6.042440616,6.883376938,8.010604154,8.98123986,10.00558594,11.00349324,12.00123553,13.04467092,13.9225844,15.13125232,15.97725211,17.00008895,17.93956302,18.94148203,19.93881819,21.08424657,21.97949849,22.95376322,23.94985816
5.071521046,5.950652735,6.928287632,8.104388695,8.960490874,10.06692304,11.01500467,11.98893778,12.95667953,14.00607844,14.93773379,15.96742461,17.02933412,18.00140433,18.92446839,20.03486106,20.92188716,21.95489436,22.98349013,23.88751184
5.006985734,6.006028251,6.942222667,8.01716052,9.065033162,9.949270887,10.94667853,11.98073038,12.98903235,13.87832626,15.03947299,16.03178804,17.11996874,18.01133343,19.03733348,20.16018216,20.89881916,22.00879585,22.9442966,23.94471753
4.997272474,6.024732105,6.996426743,8.089994442,8.945758325,9.987255665,11.01319168,12.01701666,12.89679811,13.92280141,14.99615593,16.02768004,16.95228129,17.98807797,19.05657465,19.99685155,20.94348755,21.996298,22.90403103,24.0617706
4.998878345,6.027104289,7.058866726,7.962786743,8.996771998,10.04333464,10.91486287,12.04920605,13.03052284,13.91112998,14.89806837,15.86246265,17.03008987,18.04888034,19.00107602,19.95414516,21.02115358,22.00379402,23.0799873,23.95616064
4.961255379,5.908193175,6.942098075,8.094509079,8.978045491,9.84095953,10.89184637,12.00073861,13.07406768,14.01973137,14.9700747,15.91525419,17.01931591,18.06379708,19.0295931,20.00666495,21.11584771,22.04643076,22.99574525,23.99008488
5.056846466,6.125509222,7.035540788,8.02077062,9.073027926,10.00599554,10.95229606,11.98171826,13.00408052,14.06796278,14.99098884,15.98329238,17.02789192,18.01305682,19.03726807,19.92439185,21.07234951,21.92763789,22.99868074,24.01989754
4.858278329,5.987277063,7.027980592,8.006759274,8.95942002,9.949012232,11.11663801,11.9946487,13.01071109,14.04923022,14.96194889,16.05103107,16.98528846,18.03239269,18.97469753,20.0403857,20.95658459,21.97045032,23.05081489,23.94724957
5.038087649,5.989383112,6.903809553,8.077780455,9.079983137,10.02500195,11.05553559,12.0331291,12.94689049,14.02295987,14.94296589,15.99777672,16.85983158,18.0014822,19.05814934,19.98953295,20.90015021,22.04151139,22.87869709,24.0212653
4.94353595,5.976388451,7.023691332,7.972076643,9.023046779,10.04205166,10.954365,11.97327078,12.964111,14.0099006,15.08534818,15.98908357,16.87343544,18.01296441,18.98041347,19.9920015,21.0364402,21.9955096,22.97545279,24.00843759
4.901291616,6.037287327,7.026917224,7.984803962,9.065024885,9.935584038,11.03789748,12.02592295,12.98006603,14.02986279,14.91849852,16.02667278,17.02913219,17.92700122,19.02916199,20.05205057,21.10268238,22.01800931,23.03024842,23.99980963
4.965385619,5.990782057,6.999881916,7.92443353,8.998258545,9.914117607,11.10627093,12.00668471,12.95148722,13.97798541,15.07385222,15.9860887,16.94763349,17.97867248,18.9599105,19.99896977,20.94311443,21.94742673,23.02195253,24.05204475
4.989044333,6.02709484,7.008091156,7.995219415,8.934344668,10.05474354,10.95723903,12.01435905,12.9673008,14.00813932,15.01146413,15.92876052,17.00938869,18.09275872,19.01991806,19.98543647,21.02276765,22.04797173,23.01716934,24.02440965
4.965639829,6.045852024,6.938817111,7.953211553,8.958163685,10.0101576,11.03273206,12.00475661,13.03669758,13.93748423,14.9215527,15.96659685,17.03417354,17.9324342,18.94479827,19.96897936,20.96679351,21.9428303,22.94832991,24.0856196
4.988393075,5.934379603,7.022854728,7.947298682,9.061503004,10.03378396,11.12939334,11.97172948,13.04475452,13.87156702,15.01017419,15.99527415,17.01747089,17.94946018,19.09722202,19.94097862,21.00980142,22.06486599,23.07125594,23.95595587
4.98613626,6.034103383,6.986101578,7.961400449,8.961620323,10.02402215,10.99716473,11.92688812,12.97250513,14.06962735,14.95737255,16.00255875,17.05923283,18.07888639,18.91968818,19.924804,21.05275964,22.03435603,22.95653254,23.82511012
4.976083205,6.124214683,7.010398619,7.968752873,9.04229651,9.995656236,10.95912117,11.99372115,12.99734009,14.0692899,14.99787027,15.93358138,16.98883992,17.94350764,18.96314464,20.07348369,20.9853729,21.99518726,22.98423144,24.05148552
4.979186989,6.000398821,7.002171854,7.975717175,9.052405207,9.919377469,10.95024837,12.00275631,12.9745477,13.97366078,14.95588881,15.87023425,16.99151451,18.02623479,18.98854495,19.92003536,21.01138132,21.98812337,23.00783958,24.07608148
4.961677298,5.863014716,6.940726511,7.952858206,9.074090237,10.0051989,10.92601065,11.9730747,13.03656619,13.95611329,14.97953977,15.98382002,17.01538875,17.97853422,19.00066758,20.0885974,20.97718184,22.02765813,23.03656081,24.0268646
4.93856286,6.006974001,6.951076609,7.956612049,8.914158737,9.965383794,10.92938837,12.03694615,13.03382458,13.91295292,15.02210702,15.96409555,17.01439119,18.08996588,18.95685145,19.96335396,20.94462935,21.99339191,22.95261099,24.03121874
5.002859474,5.893996307,7.062806868,7.937746431,8.991430235,9.980558598,10.98893886,12.02852825,12.91254517,13.9614455,15.03223993,16.04456361,16.89125232,18.11725101,19.07774192,20.04629856,20.92865413,22.02047684,22.90925746,24.03923912
4.983695443,6.011785562,7.031328814,7.984890185,8.950729739,9.864083938,11.04683283,11.97949739,13.02460718,14.03125338,14.98648544,15.96073052,17.04776825,18.02971117,19.12162634,20.03771151,21.13779534,22.12077799,23.01780595,23.99758429
4.923504843,5.995849128,7.062711616,8.04324993,8.96438783,10.01604309,11.05266774,12.01612943,12.94595478,14.02414655,15.0588198,16.02512686,17.11616539,17.94282938,18.93820557,19.98722665,20.97942964,21.9928194,22.96520563,23.98201118
5.006664931,6.08307266,7.029361146,8.019549352,9.07417657,9.939467977,10.87007367,11.96539004,12.93539226,14.0253561,14.90458346,16.10204282,16.89829889,18.04862515,18.96396759,19.95774666,21.07655909,22.02037932,22.91273794,23.97667964
4.996628869,5.960231903,7.049127515,8.065491782,8.95274828,10.02956327,10.9866293,12.06038274,13.00733698,13.98762311,15.02491767,16.00936716,17.0719761,17.93430956,18.95968791,19.990809,20.97487866,22.00343442,23.12687807,23.97910592
4.970010399,6.07342236,7.022780053,7.971709438,9.04347892,10.02134756,11.04543684,12.04691996,12.99134601,14.08219441,14.93787355,16.01774021,16.90053224,17.98727588,19.0204769,19.85464141,21.00098433,21.88592482,23.01776298,24.03954038
5.013777052,6.070733684,6.971417404,7.976377876,8.985740423,10.00514648,11.10925117,11.97217412,13.02909274,13.86556383,15.09132619,16.07281799,16.99945885,17.9585715,19.09132618,19.95896733,21.01416033,22.05802503,23.04196661,23.88873907
4.950076368,5.945446739,6.97517621,7.978284671,9.085900707,9.917883122,10.98828047,11.94682606,12.97945782,13.9871495,14.93740796,15.9737765,16.95936527,17.83763128,18.95897733,19.98981442,20.98242029,22.03063179,23.01452599,23.99297891
5.011488523,5.987985824,6.927834081,8.018980924,9.007458155,9.994097694,10.96329098,12.02310051,12.8650848,13.99418325,15.04728235,16.07915285,16.9650102,17.93543058,18.97542203,19.94620774,21.05147904,21.96430586,22.94760425,24.07888506
5.053029416,5.941666788,6.979583811,7.982846613,9.018489014,10.07327035,11.00560616,12.00045073,12.97992695,14.019896,14.9391625,15.99267309,16.97537951,18.04546399,18.96498204,20.02639432,20.97325432,21.93877861,23.03118138,23.9615457
4.974041978,6.034886168,6.972192314,8.003753875,9.037126991,10.06660411,10.99579186,12.05233563,12.96187305,14.02631486,15.00217068,15.89977784,17.01311907,17.97401281,19.07127236,19.96069313,21.10357505,22.01764012,23.01724998,23.90173409
5.040764999,6.007016061,7.001557296,7.94012782,8.997603226,10.02342178,10.95532447,12.00901402,12.93151088,13.98707007,14.93354542,15.89193229,17.07653473,18.00445358,19.03747698,20.02590178,21.16508612,21.96013188,22.94622915,23.993093
5.057710172,6.073643365,7.0325176,7.943999095,9.039848303,9.993580197,10.89025488,11.95333821,13.03568336,14.01706657,15.00122887,16.00163981,17.05850286,17.94591047,19.02802589,19.91727876,20.9920708,21.88663167,22.9806233,24.07817218
4.968968066,6.091985217,6.939358536,7.984422098,9.024606968,10.04680143,11.07114636,11.94193127,13.02436814,13.92796065,15.0730167,15.97393233,17.00534674,18.03939234,19.06943217,20.04187653,21.01466827,22.01037034,22.99599163,23.96735631
5.007198268,6.016107237,6.926821171,8.05416204,8.827175814,9.94019768,11.06172899,11.992833,12.97151043,13.95520786,15.00593147,16.0736429,17.00962839,17.9689131,19.01207993,19.98044299,20.97174782,21.93694493,23.03117486,24.07539944
5.009788945,5.974080753,7.012059037,8.045040872,8.954801452,10.06250115,11.02280715,12.02131733,13.12286479,14.04194505,14.96161274,15.94597365,16.96108538,18.0307533,19.01826802,20.000651,20.99963764,21.99339935,23.0452969,24.03944075
5.023376309,5.989306188,6.970816089,8.112924018,9.018031601,9.930389226,11.11625846,11.9692073,12.94084805,13.95872181,15.02997563,15.99155283,17.03307086,17.91956283,18.93700191,20.05660103,20.9726168,21.99647495,22.94678672,23.9955356
